customer_id,customer_name,segment,age_band,province,risk_band,created_date,snapshot_date,is_active
CUST00000267,Anika Bista,SENIOR,45-54,Gandaki,HIGH,2022-10-12,2026-01-01,true
CUST00000268,Rita Maharjan,STUDENT,35-44,Lumbini,MEDIUM,2017-11-16,2026-01-01,true
CUST00000269,Maya Shrestha,RETAIL,55+,Gandaki,LOW,2022-04-21,2026-01-01,true
CUST00000270,Ramesh Bista,SME,18-24,Lumbini,LOW,2024-12-28,2026-01-01,true
CUST00000271,Suman Bista,STUDENT,18-24,Karnali,LOW,2020-03-11,2026-01-01,true
CUST00000272,Subash Maharjan,RETAIL,35-44,Koshi,HIGH,2024-03-27,2026-01-01,true
CUST00000273,Aarav Tamang,PREMIUM,55+,Karnali,MEDIUM,2018-10-30,2026-01-01,false
CUST00000274,Asmita Karki,PREMIUM,45-54,Koshi,LOW,2024-06-22,2026-01-01,false
CUST00000275,Puja Bista,SME,25-34,Sudurpashchim,HIGH,2023-07-06,2026-01-01,false
CUST00000276,Asmita Rai,SENIOR,18-24,Gandaki,LOW,2025-02-21,2026-01-01,false
CUST00000277,Anika Poudel,STUDENT,55+,Lumbini,LOW,2021-02-15,2026-01-01,false
CUST00000278,Asmita Bista,RETAIL,25-34,Bagmati,LOW,2022-10-10,2026-01-01,true
CUST00000279,Maya Tamang,STUDENT,25-34,Koshi,HIGH,2021-10-17,2026-01-01,true
CUST00000280,Nisha Yadav,PREMIUM,35-44,Madhesh,HIGH,2023-10-03,2026-01-01,false
CUST00000281,Subash Gurung,SME,18-24,Koshi,LOW,2020-06-22,2026-01-01,true
CUST00000282,Nisha Maharjan,SME,25-34,Gandaki,LOW,2025-01-17,2026-01-01,true
CUST00000283,Rita Shrestha,RETAIL,35-44,Gandaki,LOW,2023-06-06,2026-01-01,true
CUST00000284,Nisha Shrestha,STUDENT,35-44,Lumbini,MEDIUM,2019-09-25,2026-01-01,true
CUST00000285,Aarav Yadav,PREMIUM,25-34,Lumbini,LOW,2022-09-11,2026-01-01,true
CUST00000286,Aarav Thapa,SME,25-34,Sudurpashchim,LOW,2025-05-30,2026-01-01,true
CUST00000287,Maya Rai,PREMIUM,25-34,Madhesh,LOW,2025-03-09,2026-01-01,false
CUST00000288,Anika Yadav,PREMIUM,35-44,Lumbini,LOW,2021-04-08,2026-01-01,false
CUST00000289,Maya Shrestha,STUDENT,25-34,Sudurpashchim,LOW,2022-10-01,2026-01-01,true
CUST00000290,Suman Gurung,SENIOR,45-54,Koshi,HIGH,2022-12-24,2026-01-01,true
CUST00000291,Suman Rai,STUDENT,35-44,Bagmati,HIGH,2019-09-10,2026-01-01,true
CUST00000292,Rita Rai,SENIOR,35-44,Gandaki,HIGH,2022-04-29,2026-01-01,true
CUST00000293,Kiran Maharjan,SME,25-34,Gandaki,MEDIUM,2025-01-19,2026-01-01,true
CUST00000294,Nisha Tamang,PREMIUM,35-44,Gandaki,LOW,2024-01-05,2026-01-01,true
CUST00000295,Kiran Maharjan,STUDENT,35-44,Madhesh,HIGH,2020-08-16,2026-01-01,true
CUST00000296,Aarav Poudel,SENIOR,18-24,Koshi,LOW,2023-02-11,2026-01-01,true
CUST00000297,Subash Poudel,SME,25-34,Madhesh,LOW,2022-03-04,2026-01-01,true
CUST00000298,Maya Maharjan,RETAIL,45-54,Koshi,HIGH,2024-02-29,2026-01-01,true
CUST00000299,Kiran Tamang,SME,18-24,Karnali,MEDIUM,2024-01-22,2026-01-01,false
CUST00000300,Anika Gurung,RETAIL,45-54,Gandaki,HIGH,2024-08-28,2026-01-01,true
CUST00000301,Kiran Poudel,PREMIUM,45-54,Karnali,LOW,2022-06-27,2026-01-01,false
CUST00000302,Bikash Maharjan,SME,18-24,Madhesh,HIGH,2025-10-22,2026-01-01,true
CUST00000303,Nisha Rai,SME,55+,Lumbini,LOW,2020-05-19,2026-01-01,true
CUST00000304,Nisha Shrestha,SENIOR,45-54,Gandaki,HIGH,2021-01-03,2026-01-01,true
CUST00000305,Bikash Tamang,STUDENT,25-34,Gandaki,LOW,2025-10-30,2026-01-01,true
CUST00000306,Subash Tamang,SME,25-34,Sudurpashchim,LOW,2021-04-05,2026-01-01,true
CUST00000307,Nisha Rai,STUDENT,35-44,Gandaki,HIGH,2022-09-09,2026-01-01,true
CUST00000308,Suman Tamang,STUDENT,55+,Sudurpashchim,HIGH,2025-10-23,2026-01-01,true
CUST00000309,Puja Yadav,SENIOR,35-44,Lumbini,LOW,2024-04-22,2026-01-01,true
CUST00000310,Kiran Maharjan,SME,45-54,Gandaki,LOW,2018-12-29,2026-01-01,true
CUST00000311,Puja Rai,RETAIL,18-24,Sudurpashchim,MEDIUM,2022-12-25,2026-01-01,true
CUST00000312,Asmita Bista,SENIOR,45-54,Madhesh,HIGH,2019-04-20,2026-01-01,true
CUST00000313,Anika Yadav,STUDENT,25-34,Koshi,LOW,2024-08-29,2026-01-01,true
CUST00000314,Subash Thapa,STUDENT,18-24,Karnali,LOW,2020-03-28,2026-01-01,true
CUST00000315,Ramesh Gurung,SENIOR,45-54,Sudurpashchim,LOW,2023-02-19,2026-01-01,true
CUST00000316,Aarav Rai,PREMIUM,55+,Sudurpashchim,HIGH,2019-02-24,2026-01-01,false
CUST00000317,Suman Tamang,SENIOR,35-44,Bagmati,LOW,2018-05-08,2026-01-01,false
CUST00000318,Subash Tamang,PREMIUM,25-34,Karnali,MEDIUM,2024-01-30,2026-01-01,false
CUST00000319,Anika Tamang,PREMIUM,25-34,Koshi,HIGH,2018-11-14,2026-01-01,true
CUST00000320,Suman Rai,PREMIUM,35-44,Lumbini,HIGH,2024-08-15,2026-01-01,false
CUST00000321,Nisha Bista,STUDENT,25-34,Madhesh,MEDIUM,2025-06-02,2026-01-01,true
CUST00000322,Asmita Tamang,RETAIL,35-44,Bagmati,MEDIUM,2021-11-27,2026-01-01,false
CUST00000323,Bikash Poudel,RETAIL,45-54,Gandaki,LOW,2022-07-24,2026-01-01,true
CUST00000324,Aarav Shrestha,PREMIUM,45-54,Sudurpashchim,LOW,2019-09-27,2026-01-01,true
CUST00000325,Asmita Rai,STUDENT,45-54,Lumbini,LOW,2025-07-28,2026-01-01,true
CUST00000326,Bikash Tamang,STUDENT,18-24,Koshi,MEDIUM,2023-07-28,2026-01-01,false
CUST00000327,Kiran Yadav,PREMIUM,18-24,Lumbini,LOW,2024-04-06,2026-01-01,true
CUST00000328,Kiran Gurung,SENIOR,55+,Lumbini,LOW,2025-03-15,2026-01-01,false
CUST00000329,Rita Bista,STUDENT,18-24,Gandaki,LOW,2019-08-07,2026-01-01,true
CUST00000330,Kiran Maharjan,RETAIL,35-44,Koshi,MEDIUM,2021-07-14,2026-01-01,false
CUST00000331,Rita Rai,STUDENT,25-34,Karnali,MEDIUM,2024-11-12,2026-01-01,true
CUST00000332,Subash Tamang,SENIOR,55+,Bagmati,MEDIUM,2019-10-01,2026-01-01,true
CUST00000333,Asmita Bista,SENIOR,45-54,Lumbini,LOW,2024-07-20,2026-01-01,false
CUST00000334,Rita Poudel,RETAIL,45-54,Karnali,MEDIUM,2025-10-15,2026-01-01,false
CUST00000335,Aarav Tamang,RETAIL,45-54,Bagmati,MEDIUM,2020-04-09,2026-01-01,true
CUST00000336,Maya Yadav,SENIOR,35-44,Lumbini,MEDIUM,2018-02-03,2026-01-01,true
CUST00000337,Nisha Gurung,STUDENT,45-54,Bagmati,LOW,2022-04-26,2026-01-01,true
CUST00000338,Subash Poudel,SENIOR,55+,Lumbini,HIGH,2019-12-29,2026-01-01,true
CUST00000339,Anika Thapa,PREMIUM,45-54,Gandaki,LOW,2022-09-18,2026-01-01,true
CUST00000340,Bikash Gurung,RETAIL,25-34,Bagmati,HIGH,2020-11-16,2026-01-01,true
CUST00000341,Nisha Thapa,SENIOR,35-44,Madhesh,HIGH,2025-04-06,2026-01-01,false
CUST00000342,Subash Shrestha,STUDENT,18-24,Karnali,LOW,2024-10-26,2026-01-01,true
CUST00000343,Subash Bista,RETAIL,45-54,Bagmati,LOW,2025-05-18,2026-01-01,true
CUST00000344,Bikash Yadav,SME,18-24,Bagmati,MEDIUM,2020-01-30,2026-01-01,true
CUST00000345,Anika Yadav,PREMIUM,25-34,Bagmati,HIGH,2021-10-02,2026-01-01,true
CUST00000346,Asmita Tamang,SENIOR,18-24,Karnali,HIGH,2018-05-24,2026-01-01,false
CUST00000347,Anika Karki,PREMIUM,18-24,Bagmati,MEDIUM,2024-02-13,2026-01-01,true
CUST00000348,Subash Shrestha,PREMIUM,35-44,Karnali,MEDIUM,2019-05-19,2026-01-01,true
CUST00000349,Maya Rai,SENIOR,35-44,Lumbini,LOW,2025-09-27,2026-01-01,true
CUST00000350,Maya Maharjan,PREMIUM,35-44,Koshi,MEDIUM,2023-09-10,2026-01-01,true
CUST00000351,Anika Yadav,SENIOR,18-24,Koshi,MEDIUM,2019-05-01,2026-01-01,true
CUST00000352,Subash Tamang,SME,18-24,Koshi,MEDIUM,2019-06-28,2026-01-01,false
CUST00000353,Subash Rai,STUDENT,35-44,Koshi,HIGH,2019-09-23,2026-01-01,true
CUST00000354,Ramesh Bista,STUDENT,18-24,Madhesh,LOW,2019-03-24,2026-01-01,false
CUST00000355,Suman Rai,RETAIL,45-54,Lumbini,HIGH,2023-02-04,2026-01-01,false
CUST00000356,Asmita Poudel,SENIOR,35-44,Sudurpashchim,MEDIUM,2022-04-25,2026-01-01,true
CUST00000357,Maya Gurung,STUDENT,55+,Bagmati,LOW,2023-12-16,2026-01-01,true
CUST00000358,Aarav Bista,RETAIL,55+,Lumbini,LOW,2019-04-17,2026-01-01,true
CUST00000359,Rita Maharjan,RETAIL,25-34,Sudurpashchim,MEDIUM,2023-08-03,2026-01-01,true
CUST00000360,Asmita Thapa,STUDENT,35-44,Madhesh,HIGH,2021-02-15,2026-01-01,true
CUST00000361,Maya Thapa,SME,18-24,Karnali,LOW,2018-02-22,2026-01-01,true
CUST00000362,Subash Maharjan,SME,55+,Sudurpashchim,LOW,2021-12-24,2026-01-01,true
CUST00000363,Rita Karki,PREMIUM,55+,Bagmati,MEDIUM,2021-09-04,2026-01-01,true
CUST00000364,Suman Karki,PREMIUM,45-54,Lumbini,HIGH,2025-06-02,2026-01-01,true
CUST00000365,Bikash Thapa,SENIOR,18-24,Bagmati,HIGH,2024-03-17,2026-01-01,true
CUST00000366,Aarav Bista,SME,18-24,Lumbini,HIGH,2025-09-19,2026-01-01,true
CUST00000367,Anika Maharjan,STUDENT,25-34,Koshi,LOW,2023-11-22,2026-01-01,true
CUST00000368,Nisha Thapa,SENIOR,35-44,Koshi,MEDIUM,2025-03-03,2026-01-01,true
CUST00000369,Nisha Tamang,PREMIUM,55+,Koshi,LOW,2019-01-14,2026-01-01,true
CUST00000370,Suman Yadav,RETAIL,18-24,Koshi,HIGH,2021-12-30,2026-01-01,true
CUST00000371,Bikash Gurung,STUDENT,18-24,Madhesh,HIGH,2022-08-07,2026-01-01,true
CUST00000372,Subash Bista,RETAIL,45-54,Lumbini,HIGH,2019-03-31,2026-01-01,true
CUST00000373,Asmita Thapa,SME,35-44,Lumbini,HIGH,2018-01-31,2026-01-01,false
CUST00000374,Ramesh Bista,STUDENT,45-54,Madhesh,MEDIUM,2023-01-30,2026-01-01,true
CUST00000375,Bikash Shrestha,SME,25-34,Lumbini,MEDIUM,2019-09-25,2026-01-01,false
CUST00000376,Aarav Thapa,SME,25-34,Lumbini,LOW,2025-02-01,2026-01-01,true
CUST00000377,Subash Thapa,PREMIUM,55+,Gandaki,MEDIUM,2024-11-19,2026-01-01,true
CUST00000378,Subash Maharjan,STUDENT,35-44,Gandaki,HIGH,2018-07-13,2026-01-01,true
CUST00000379,Anika Maharjan,STUDENT,25-34,Bagmati,LOW,2019-12-05,2026-01-01,true
CUST00000380,Maya Gurung,STUDENT,35-44,Bagmati,LOW,2020-02-07,2026-01-01,true
CUST00000381,Rita Rai,SENIOR,35-44,Koshi,MEDIUM,2025-07-12,2026-01-01,true
CUST00000382,Kiran Maharjan,SENIOR,45-54,Sudurpashchim,MEDIUM,2022-09-07,2026-01-01,true
CUST00000383,Maya Poudel,SENIOR,25-34,Lumbini,LOW,2020-10-27,2026-01-01,false
CUST00000384,Puja Rai,SENIOR,45-54,Bagmati,MEDIUM,2021-12-22,2026-01-01,true
CUST00000385,Nisha Gurung,SENIOR,35-44,Lumbini,LOW,2019-10-19,2026-01-01,true
CUST00000386,Asmita Shrestha,RETAIL,55+,Karnali,MEDIUM,2018-11-17,2026-01-01,false
CUST00000387,Nisha Maharjan,RETAIL,55+,Madhesh,HIGH,2018-09-10,2026-01-01,false
CUST00000388,Subash Tamang,SME,35-44,Lumbini,LOW,2020-04-24,2026-01-01,true
CUST00000389,Maya Maharjan,STUDENT,55+,Koshi,HIGH,2024-06-23,2026-01-01,true
CUST00000390,Rita Rai,SENIOR,55+,Lumbini,LOW,2022-12-09,2026-01-01,false
CUST00000391,Anika Tamang,SME,55+,Lumbini,LOW,2017-12-17,2026-01-01,false
CUST00000392,Suman Thapa,PREMIUM,18-24,Sudurpashchim,LOW,2020-07-05,2026-01-01,false
CUST00000393,Puja Gurung,RETAIL,35-44,Koshi,HIGH,2024-05-19,2026-01-01,false
CUST00000394,Puja Thapa,STUDENT,25-34,Madhesh,HIGH,2025-07-27,2026-01-01,true
CUST00000395,Kiran Rai,SME,45-54,Bagmati,LOW,2020-07-17,2026-01-01,true
CUST00000396,Subash Karki,SME,55+,Bagmati,HIGH,2025-07-13,2026-01-01,true
CUST00000397,Rita Karki,PREMIUM,55+,Lumbini,HIGH,2019-03-19,2026-01-01,false
CUST00000398,Nisha Maharjan,SME,25-34,Madhesh,HIGH,2021-01-22,2026-01-01,true
CUST00000399,Bikash Rai,SME,35-44,Madhesh,HIGH,2025-05-02,2026-01-01,true
CUST00000400,Ramesh Shrestha,STUDENT,35-44,Sudurpashchim,LOW,2024-02-10,2026-01-01,false
CUST00000401,Rita Yadav,STUDENT,55+,Madhesh,HIGH,2021-12-19,2026-01-01,false
CUST00000402,Anika Maharjan,SENIOR,35-44,Gandaki,LOW,2018-06-16,2026-01-01,true
CUST00000403,Kiran Bista,SENIOR,18-24,Madhesh,LOW,2025-04-17,2026-01-01,true
CUST00000404,Nisha Yadav,SENIOR,35-44,Lumbini,LOW,2025-03-04,2026-01-01,true
CUST00000405,Anika Yadav,PREMIUM,35-44,Koshi,MEDIUM,2018-06-24,2026-01-01,false
CUST00000406,Subash Maharjan,SME,45-54,Lumbini,LOW,2025-05-10,2026-01-01,true
CUST00000407,Puja Karki,SENIOR,18-24,Gandaki,LOW,2019-03-04,2026-01-01,true
CUST00000408,Anika Yadav,PREMIUM,25-34,Gandaki,HIGH,2018-09-20,2026-01-01,true
CUST00000409,Nisha Yadav,PREMIUM,25-34,Lumbini,MEDIUM,2024-07-25,2026-01-01,true
CUST00000410,Bikash Bista,STUDENT,55+,Bagmati,LOW,2020-11-19,2026-01-01,false
CUST00000411,Maya Rai,SENIOR,55+,Karnali,MEDIUM,2018-12-22,2026-01-01,false
CUST00000412,Rita Thapa,STUDENT,35-44,Madhesh,LOW,2021-06-19,2026-01-01,true
CUST00000413,Puja Yadav,RETAIL,55+,Gandaki,LOW,2023-11-19,2026-01-01,true
CUST00000414,Kiran Tamang,STUDENT,55+,Lumbini,HIGH,2020-05-10,2026-01-01,true
CUST00000415,Puja Tamang,SME,35-44,Lumbini,LOW,2019-09-01,2026-01-01,false
CUST00000416,Aarav Thapa,RETAIL,25-34,Gandaki,LOW,2022-07-14,2026-01-01,true
CUST00000417,Rita Shrestha,SME,18-24,Koshi,MEDIUM,2023-12-25,2026-01-01,true
CUST00000418,Suman Shrestha,PREMIUM,35-44,Madhesh,HIGH,2023-09-04,2026-01-01,true
CUST00000419,Suman Maharjan,SENIOR,55+,Sudurpashchim,LOW,2022-06-09,2026-01-01,false
CUST00000420,Nisha Gurung,SME,18-24,Sudurpashchim,LOW,2019-08-16,2026-01-01,false
CUST00000421,Ramesh Rai,PREMIUM,45-54,Koshi,HIGH,2020-11-19,2026-01-01,false
CUST00000422,Anika Rai,SME,25-34,Sudurpashchim,HIGH,2021-12-07,2026-01-01,false
CUST00000423,Bikash Rai,SENIOR,25-34,Gandaki,MEDIUM,2020-11-05,2026-01-01,true
CUST00000424,Anika Thapa,SENIOR,45-54,Lumbini,HIGH,2018-11-06,2026-01-01,true
CUST00000425,Rita Gurung,RETAIL,18-24,Sudurpashchim,MEDIUM,2022-04-04,2026-01-01,true
CUST00000426,Asmita Karki,PREMIUM,35-44,Koshi,HIGH,2024-10-03,2026-01-01,false
CUST00000427,Puja Poudel,SENIOR,35-44,Bagmati,HIGH,2023-05-19,2026-01-01,true
CUST00000428,Rita Thapa,PREMIUM,45-54,Bagmati,HIGH,2024-05-08,2026-01-01,false
CUST00000429,Nisha Yadav,SME,55+,Lumbini,LOW,2025-03-30,2026-01-01,true
CUST00000430,Nisha Shrestha,PREMIUM,25-34,Koshi,MEDIUM,2025-08-07,2026-01-01,true
CUST00000431,Asmita Gurung,RETAIL,25-34,Gandaki,LOW,2018-03-13,2026-01-01,true
CUST00000432,Kiran Tamang,PREMIUM,18-24,Madhesh,MEDIUM,2024-05-11,2026-01-01,true
CUST00000433,Kiran Maharjan,SME,35-44,Bagmati,LOW,2020-04-10,2026-01-01,true
CUST00000434,Bikash Poudel,RETAIL,55+,Bagmati,MEDIUM,2020-03-21,2026-01-01,true
CUST00000435,Nisha Bista,SME,25-34,Sudurpashchim,HIGH,2025-02-24,2026-01-01,true
CUST00000436,Kiran Shrestha,PREMIUM,25-34,Gandaki,LOW,2019-08-03,2026-01-01,true
CUST00000437,Suman Maharjan,SENIOR,35-44,Madhesh,LOW,2023-03-14,2026-01-01,true
CUST00000438,Rita Bista,STUDENT,18-24,Koshi,MEDIUM,2022-08-10,2026-01-01,true
CUST00000439,Bikash Maharjan,STUDENT,25-34,Bagmati,MEDIUM,2020-09-25,2026-01-01,true
CUST00000440,Puja Shrestha,PREMIUM,18-24,Koshi,LOW,2025-08-29,2026-01-01,true
CUST00000441,Rita Rai,RETAIL,35-44,Gandaki,HIGH,2023-05-22,2026-01-01,true
CUST00000442,Rita Shrestha,SENIOR,45-54,Koshi,LOW,2019-11-07,2026-01-01,true
CUST00000443,Rita Karki,SME,35-44,Madhesh,LOW,2019-11-02,2026-01-01,true
CUST00000444,Maya Poudel,SENIOR,18-24,Koshi,LOW,2024-05-06,2026-01-01,true
CUST00000445,Maya Tamang,SENIOR,18-24,Lumbini,MEDIUM,2022-07-08,2026-01-01,true
CUST00000446,Bikash Rai,STUDENT,35-44,Gandaki,LOW,2023-03-05,2026-01-01,true
CUST00000447,Bikash Poudel,SME,35-44,Bagmati,LOW,2018-10-31,2026-01-01,true
CUST00000448,Rita Maharjan,SENIOR,25-34,Sudurpashchim,LOW,2019-06-12,2026-01-01,true
CUST00000449,Anika Shrestha,RETAIL,18-24,Sudurpashchim,LOW,2023-01-21,2026-01-01,false
CUST00000450,Ramesh Tamang,SME,25-34,Madhesh,MEDIUM,2018-09-24,2026-01-01,false
CUST00000451,Bikash Bista,RETAIL,18-24,Sudurpashchim,MEDIUM,2019-09-25,2026-01-01,true
CUST00000452,Puja Thapa,RETAIL,45-54,Madhesh,LOW,2023-10-30,2026-01-01,true
CUST00000453,Asmita Poudel,RETAIL,35-44,Bagmati,HIGH,2021-12-16,2026-01-01,true
CUST00000454,Subash Poudel,RETAIL,45-54,Sudurpashchim,HIGH,2022-05-26,2026-01-01,true
CUST00000455,Suman Maharjan,RETAIL,45-54,Koshi,MEDIUM,2019-01-29,2026-01-01,true
CUST00000456,Puja Maharjan,RETAIL,18-24,Lumbini,LOW,2021-06-10,2026-01-01,true
CUST00000457,Asmita Karki,SME,18-24,Bagmati,MEDIUM,2019-06-09,2026-01-01,true
CUST00000458,Suman Yadav,SENIOR,55+,Lumbini,MEDIUM,2024-05-17,2026-01-01,false
CUST00000459,Kiran Bista,STUDENT,18-24,Bagmati,LOW,2019-07-18,2026-01-01,true
CUST00000460,Anika Tamang,STUDENT,18-24,Koshi,LOW,2021-04-24,2026-01-01,true
CUST00000461,Puja Gurung,SENIOR,45-54,Lumbini,LOW,2023-10-22,2026-01-01,true
CUST00000462,Bikash Yadav,RETAIL,45-54,Gandaki,MEDIUM,2020-09-13,2026-01-01,true
CUST00000463,Anika Yadav,SME,55+,Gandaki,LOW,2020-11-02,2026-01-01,false
CUST00000464,Nisha Tamang,STUDENT,55+,Lumbini,LOW,2020-06-14,2026-01-01,false
CUST00000465,Suman Thapa,SME,18-24,Lumbini,LOW,2020-01-28,2026-01-01,true
CUST00000466,Aarav Tamang,STUDENT,18-24,Bagmati,MEDIUM,2021-03-30,2026-01-01,false
CUST00000467,Asmita Thapa,RETAIL,45-54,Bagmati,MEDIUM,2023-05-18,2026-01-01,true
CUST00000468,Suman Thapa,SME,25-34,Sudurpashchim,LOW,2023-04-24,2026-01-01,false
CUST00000469,Rita Shrestha,PREMIUM,55+,Lumbini,LOW,2017-11-04,2026-01-01,false
CUST00000470,Rita Poudel,RETAIL,18-24,Sudurpashchim,MEDIUM,2024-05-25,2026-01-01,true
CUST00000471,Aarav Shrestha,SME,35-44,Koshi,LOW,2020-12-17,2026-01-01,false
CUST00000472,Bikash Maharjan,RETAIL,25-34,Bagmati,HIGH,2023-06-03,2026-01-01,false
CUST00000473,Puja Yadav,RETAIL,25-34,Madhesh,MEDIUM,2022-03-25,2026-01-01,true
CUST00000474,Bikash Rai,STUDENT,55+,Lumbini,MEDIUM,2025-07-05,2026-01-01,true
CUST00000475,Subash Tamang,SENIOR,35-44,Madhesh,MEDIUM,2023-03-18,2026-01-01,true
CUST00000476,Maya Karki,SENIOR,45-54,Sudurpashchim,MEDIUM,2020-12-23,2026-01-01,true
CUST00000477,Puja Thapa,SME,18-24,Bagmati,MEDIUM,2025-07-29,2026-01-01,false
CUST00000478,Rita Tamang,PREMIUM,45-54,Gandaki,LOW,2018-11-10,2026-01-01,false
CUST00000479,Rita Karki,SENIOR,45-54,Bagmati,LOW,2022-12-25,2026-01-01,true
CUST00000480,Ramesh Poudel,SENIOR,45-54,Sudurpashchim,HIGH,2020-11-07,2026-01-01,false
CUST00000481,Maya Karki,STUDENT,18-24,Karnali,LOW,2018-05-31,2026-01-01,true
CUST00000482,Anika Poudel,SME,18-24,Gandaki,HIGH,2025-07-19,2026-01-01,true
CUST00000483,Asmita Tamang,STUDENT,25-34,Lumbini,MEDIUM,2018-05-19,2026-01-01,false
CUST00000484,Kiran Yadav,STUDENT,55+,Karnali,LOW,2021-12-22,2026-01-01,true
CUST00000485,Subash Maharjan,RETAIL,55+,Gandaki,HIGH,2018-12-28,2026-01-01,true
CUST00000486,Puja Gurung,RETAIL,45-54,Koshi,HIGH,2023-04-30,2026-01-01,false
CUST00000487,Suman Gurung,RETAIL,45-54,Madhesh,LOW,2025-11-06,2026-01-01,true
CUST00000488,Anika Gurung,SENIOR,25-34,Koshi,LOW,2021-11-23,2026-01-01,false
CUST00000489,Puja Maharjan,PREMIUM,55+,Sudurpashchim,MEDIUM,2022-12-13,2026-01-01,false
CUST00000490,Kiran Thapa,SME,35-44,Karnali,HIGH,2018-06-02,2026-01-01,true
CUST00000491,Bikash Thapa,SME,55+,Koshi,LOW,2019-05-18,2026-01-01,true
CUST00000492,Maya Karki,SME,55+,Lumbini,LOW,2019-03-22,2026-01-01,false
CUST00000493,Subash Shrestha,STUDENT,18-24,Koshi,LOW,2020-01-19,2026-01-01,true
CUST00000494,Anika Rai,STUDENT,45-54,Lumbini,LOW,2019-07-17,2026-01-01,true
CUST00000495,Kiran Yadav,PREMIUM,55+,Karnali,HIGH,2024-04-13,2026-01-01,true
CUST00000496,Rita Gurung,PREMIUM,35-44,Koshi,LOW,2018-12-21,2026-01-01,true
CUST00000497,Aarav Yadav,RETAIL,45-54,Lumbini,LOW,2020-05-08,2026-01-01,false
CUST00000498,Suman Gurung,SME,18-24,Lumbini,MEDIUM,2025-09-18,2026-01-01,true
CUST00000499,Rita Tamang,SME,18-24,Karnali,LOW,2020-04-16,2026-01-01,false
CUST00000500,Maya Rai,STUDENT,18-24,Sudurpashchim,HIGH,2021-06-05,2026-01-01,false
CUST00000501,Rita Tamang,STUDENT,18-24,Madhesh,LOW,2022-12-07,2026-01-01,false
CUST00000502,Nisha Thapa,SENIOR,35-44,Gandaki,LOW,2019-05-15,2026-01-01,true
CUST00000503,Suman Tamang,PREMIUM,35-44,Karnali,MEDIUM,2025-06-25,2026-01-01,true
CUST00000504,Anika Bista,STUDENT,35-44,Sudurpashchim,LOW,2018-06-23,2026-01-01,true
CUST00000505,Kiran Poudel,STUDENT,18-24,Sudurpashchim,LOW,2022-10-09,2026-01-01,true
CUST00000506,Aarav Rai,SME,18-24,Madhesh,LOW,2023-04-24,2026-01-01,true
CUST00000507,Puja Tamang,RETAIL,45-54,Lumbini,HIGH,2019-10-27,2026-01-01,true
CUST00000508,Kiran Thapa,SME,25-34,Sudurpashchim,LOW,2019-09-20,2026-01-01,true
CUST00000509,Suman Rai,SENIOR,18-24,Bagmati,LOW,2017-12-05,2026-01-01,true
CUST00000510,Ramesh Gurung,SME,35-44,Madhesh,LOW,2022-01-27,2026-01-01,true
CUST00000511,Nisha Karki,RETAIL,35-44,Koshi,LOW,2020-12-28,2026-01-01,true
CUST00000512,Nisha Karki,RETAIL,55+,Sudurpashchim,MEDIUM,2022-12-05,2026-01-01,true
CUST00000513,Asmita Tamang,SME,35-44,Sudurpashchim,LOW,2021-05-07,2026-01-01,true
CUST00000514,Rita Poudel,SME,25-34,Karnali,LOW,2019-11-12,2026-01-01,true
CUST00000515,Asmita Yadav,RETAIL,45-54,Bagmati,LOW,2023-05-26,2026-01-01,false
CUST00000516,Kiran Yadav,SME,25-34,Bagmati,LOW,2020-08-29,2026-01-01,true
CUST00000517,Ramesh Gurung,SENIOR,25-34,Karnali,LOW,2020-05-18,2026-01-01,false
CUST00000518,Bikash Gurung,SME,55+,Koshi,LOW,2023-06-13,2026-01-01,true
CUST00000519,Bikash Karki,STUDENT,45-54,Lumbini,HIGH,2018-03-15,2026-01-01,false
CUST00000520,Aarav Yadav,RETAIL,35-44,Lumbini,MEDIUM,2020-05-02,2026-01-01,true
CUST00000521,Ramesh Bista,STUDENT,18-24,Gandaki,HIGH,2024-08-13,2026-01-01,false
CUST00000522,Suman Thapa,SME,25-34,Bagmati,HIGH,2022-06-18,2026-01-01,true
CUST00000523,Maya Bista,RETAIL,55+,Koshi,LOW,2025-09-29,2026-01-01,true
CUST00000524,Anika Gurung,SME,55+,Gandaki,HIGH,2024-12-30,2026-01-01,true
CUST00000525,Anika Shrestha,PREMIUM,45-54,Madhesh,HIGH,2021-03-31,2026-01-01,false
CUST00000526,Maya Shrestha,RETAIL,25-34,Karnali,MEDIUM,2024-08-21,2026-01-01,false
CUST00000527,Maya Maharjan,SME,25-34,Karnali,MEDIUM,2020-09-13,2026-01-01,true
CUST00000528,Kiran Gurung,STUDENT,55+,Gandaki,LOW,2022-04-27,2026-01-01,true
CUST00000529,Nisha Yadav,SENIOR,25-34,Lumbini,LOW,2024-02-20,2026-01-01,true
CUST00000530,Kiran Thapa,SME,18-24,Koshi,LOW,2018-01-11,2026-01-01,true
CUST00000531,Rita Maharjan,PREMIUM,18-24,Sudurpashchim,HIGH,2024-07-31,2026-01-01,true
CUST00000532,Kiran Poudel,SME,18-24,Sudurpashchim,LOW,2020-11-02,2026-01-01,true
CUST00000533,Puja Tamang,RETAIL,45-54,Lumbini,MEDIUM,2020-10-17,2026-01-01,false
CUST00000534,Nisha Shrestha,PREMIUM,45-54,Karnali,MEDIUM,2022-02-06,2026-01-01,false
